n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-21.352942801497928,-39.175068154240456,-21.518312614189497,-32.91782001885997
2.0,-17.582089440360043,-32.80637228240775,-16.979842336511282,-27.088975452334722
3.0,-23.016362171627716,-42.63635661393029,-22.141128152177593,-34.130855603768964
4.0,-25.02713148693661,-49.780991118008984,-19.77625121100421,-32.14264398694757
5.0,-29.599585204127887,-56.08659207413081,-20.045367377548445,-34.16717216451523
6.0,-18.77458900910949,-34.87688867337846,-17.862364573218862,-28.209173796248095
7.0,-28.043738533102825,-53.948133165692944,-21.156368085875467,-34.45415924002627
8.0,-28.750116075792967,-53.17565798004044,-21.20735365915132,-33.15442283212603
9.0,-29.83656271847059,-56.81725334494752,-20.95980638067926,-34.46836973959975
10.0,-21.65386791410021,-40.36296328588642,-21.19898454841477,-32.843987487269224
11.0,-25.035475393582065,-48.45060389156693,-19.966288354625163,-32.3611776660167
12.0,-33.4915091198529,-64.77829561412969,-23.8000119910924,-39.47422419614102
13.0,-18.03507615350122,-33.196681613204404,-17.32247349315184,-26.513057692504642
14.0,-24.896211022008302,-48.50768866021208,-20.580055979725945,-33.094603754038346
15.0,-24.777566272091942,-46.736101531641026,-17.302957362464717,-28.7196118683486
16.0,-21.52351267871829,-42.35643961604772,-17.64050299554222,-28.22247260457294
17.0,-38.67170038702312,-73.2864301870425,-25.096611762512623,-41.533597757059056
18.0,-18.409069926742475,-34.122014238082926,-19.040886525595816,-29.821543307747874
19.0,-20.499621076641347,-39.75439768050283,-17.441243206029583,-27.762425934211414
20.0,-20.417161404854205,-39.44465740568056,-17.66061163220613,-28.14921827474178
21.0,-24.75498159280027,-47.39528724683706,-19.34585515559059,-31.373099013792785
22.0,-22.988382983954853,-44.661824020737754,-18.71757313900975,-30.277014062208735
23.0,-22.045234219467346,-43.369075734018836,-17.338071501142107,-28.54347402381883
24.0,-22.65361986749256,-42.95402506724618,-15.793660322954238,-27.101845045431467
25.0,-34.68581343407744,-66.3044048962485,-23.61746265024122,-39.66665365642356
26.0,-24.707534941862036,-47.89053412123816,-19.811708508797956,-31.971687264290225
27.0,-24.933346745904128,-46.35314782134341,-17.036858350860545,-29.158761099630894
28.0,-20.816550930869887,-39.44487412787062,-19.351781435823106,-31.16877469991963
29.0,-12.251508337503282,-22.072988236725116,-18.278212901370697,-29.123126604651134
30.0,-21.992253439027152,-41.02604860090351,-18.80821382412508,-29.41633543975685
31.0,-19.39429194638716,-36.34788250750567,-18.16105007243202,-29.532990715173497
32.0,-27.11528235046713,-52.497627136511966,-22.48646985427584,-35.85113699610083
33.0,-14.794355482535153,-27.201804781760465,-15.11862237840942,-23.90735406254474
34.0,-23.27979996326663,-45.36979548218238,-18.479586487981578,-30.129084549256966
35.0,-19.835246616391508,-38.45392833367413,-16.89028057392427,-27.174616823406225
36.0,-25.18734667497395,-46.81688212999469,-20.250944452123058,-32.4638988673292
37.0,-20.622092394722927,-39.37204200540561,-15.18635331351217,-25.662754446014432
38.0,-17.75468983889228,-34.208839138941855,-15.89321443570298,-25.32364314498982
39.0,-27.944415968608894,-52.02335625536899,-21.525293940389094,-33.95509214868793
40.0,-20.001373902913553,-37.74436944969075,-19.123533984457474,-29.85886460784446
41.0,-32.55250036956866,-61.34885722011898,-22.045550091710655,-36.34973419805134
