9.695269,47.194489
9.734824,47.195770
9.774387,47.196999
9.813952,47.198219
9.853517,47.199429
9.893082,47.200642
9.932647,47.201851
9.972219,47.203011
10.011790,47.204151
10.051370,47.205299
10.090940,47.206440
10.130510,47.207581
10.170090,47.208679
10.209680,47.209751
9.697124,47.167530
9.736660,47.168812
9.776202,47.170040
9.815747,47.171249
9.855292,47.172459
9.894836,47.173672
9.934381,47.174881
9.973933,47.176041
10.013490,47.177189
10.053040,47.178329
10.092590,47.179470
10.132150,47.180611
10.171710,47.181702
10.211270,47.182781
9.698975,47.140560
9.738490,47.141842
9.778012,47.143070
9.817536,47.144279
9.857061,47.145489
9.896586,47.146702
9.936111,47.147911
9.975642,47.149071
10.015180,47.150219
10.054710,47.151360
10.094240,47.152500
10.133780,47.153641
10.173320,47.154732
10.212860,47.155800
9.700820,47.113602
9.740315,47.114880
9.779819,47.116112
9.819323,47.117321
9.858828,47.118530
9.898333,47.119740
9.937837,47.120949
9.977348,47.122101
10.016860,47.123249
10.056380,47.124390
10.095890,47.125530
10.135400,47.126671
10.174920,47.127762
10.214450,47.128830
9.702666,47.086639
9.742142,47.087910
9.781624,47.089142
9.821109,47.090351
9.860594,47.091560
9.900079,47.092770
9.939563,47.093979
9.979054,47.095131
10.018550,47.096279
10.058040,47.097420
10.097540,47.098560
10.137030,47.099701
10.176530,47.100788
10.216030,47.101860
9.704513,47.059669
9.743968,47.060951
9.783430,47.062180
9.822895,47.063389
9.862360,47.064590
9.901824,47.065800
9.941289,47.067009
9.980761,47.068169
10.020230,47.069309
10.059710,47.070450
10.099180,47.071590
10.138650,47.072731
10.178130,47.073818
10.217620,47.074890
9.824681,47.036419
9.864125,47.037628
9.903570,47.038841
9.943015,47.040051
9.982467,47.041199
10.021920,47.042339
10.061370,47.043480
10.100830,47.044621
10.140280,47.045761
10.179740,47.046848
10.219200,47.047920
9.905311,47.011871
9.944736,47.013069
9.984167,47.014229
10.023600,47.015369
10.063030,47.016510
10.102470,47.017651
10.141900,47.018791
10.181340,47.019871
10.220780,47.020950
9.907048,46.984901
9.946453,46.986111
9.985865,46.987259
10.025280,46.988400
10.064690,46.989540
10.104100,46.990681
10.143520,46.991821
10.182940,46.992901
10.222360,46.993969
9.908785,46.957939
9.948171,46.959141
9.987562,46.960289
10.026960,46.961430
10.066350,46.962570
10.105740,46.963711
10.145140,46.964851
10.184540,46.965931
10.223940,46.966999
9.949887,46.932171
9.989260,46.933331
10.028630,46.934460
10.068010,46.935600
10.107380,46.936741
10.146750,46.937881
10.186130,46.938961
10.225520,46.940029
10.030310,46.907490
10.069660,46.908630
10.109020,46.909771
10.148370,46.910912
10.187730,46.911991
10.227090,46.913059
10.071320,46.881660
10.110650,46.882801
10.149980,46.883930
10.189320,46.885021
10.112280,46.855831
10.151590,46.856960
