n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-27.742950114917655,-51.11219611048499,-24.606306776575355,-38.21187563289105
2.0,-24.19948398516444,-43.723955413861674,-20.21351806376819,-32.87023706373116
3.0,-29.540537626899273,-54.28507836183192,-25.54829348234583,-39.38706303024549
4.0,-30.238891191279528,-56.61729384931135,-25.449591276829906,-42.370963977620335
5.0,-34.1335989192593,-63.04690406413805,-26.03428962502189,-45.11963312215347
6.0,-25.551167169912087,-46.67235105497132,-21.66522811415444,-35.05559013063784
7.0,-34.51014362326491,-63.717126423367375,-27.5079081481442,-46.12330371388147
8.0,-37.35533418465721,-68.74126678321187,-28.461717957496184,-47.82094778834107
9.0,-36.06149739257172,-67.28960741128124,-27.706660780946937,-47.1331724043773
10.0,-28.76600149549441,-52.69380358726028,-24.888940640128244,-39.09502756884376
11.0,-31.41674634099098,-57.703836075239124,-25.808593203609647,-42.976808684201444
12.0,-38.95019169532748,-72.33986610121978,-30.469601161180666,-49.97903261599417
13.0,-24.339574752307236,-45.032426556171416,-22.00492342409659,-36.32216651661006
14.0,-30.994037272923926,-57.38142571830454,-26.220036207440387,-43.114075942791494
15.0,-31.1511663703387,-57.70762745625782,-24.6958904438563,-43.63388715449677
16.0,-26.748374257512996,-50.182903243430545,-22.925821996100446,-38.465992876096834
17.0,-42.74502033892078,-78.85872310874315,-31.98329558460388,-52.729937904190066
18.0,-24.55615082950931,-45.42779090401115,-21.96955052108504,-34.200271084197084
19.0,-26.03617928528564,-48.70482736269274,-22.553731995849187,-37.57372196234944
20.0,-26.263033066355007,-48.76954945885322,-22.719094578662045,-37.77259164949133
21.0,-31.289441020495186,-57.433761008135164,-25.052983640797464,-42.4299447054932
22.0,-29.260203664510076,-54.18794836653737,-24.65061820946725,-41.14093739164707
23.0,-26.366092328367515,-49.82083200211086,-22.489364444847855,-37.8512067905472
24.0,-26.374755947890833,-48.67003590021943,-21.292844512154456,-37.859423839102845
25.0,-40.07492503986482,-73.83025173959439,-30.822788465401114,-51.55340359788223
