0.2961307052253247,0.5516490537067413,0.6778559488273251,0.5844465243207402,0.7259709311595759,0.9508137927929853,0.8266580694449531,0.6927542472047585,0.8513106807042219,1.943,0.163,0.918,1.554,0.641,1.688,0.613,0.71,1.383,0.087,0.0577,3.448,0.1423,0.725,0.111,22.57,2.032115247033442,74.31497451123765,3.0547409772569893,-1.283,0.0502
0.2860969068345976,0.70130208714271,0.5823679521662566,0.6416384479199061,0.5968976484389505,0.9516691555069567,0.8472514124838425,0.7510358893694582,0.887710585821558,1.756,1.404,1.628,1.359,0.564,2.388,0.346,1.754,1.29,0.131,0.0606,5.705,0.519,0.654,0.347,29.84,3.492115247033442,248.55497451123767,149.364740977257,0.477,0.0314
0.3067913253246349,0.6441963984573482,0.5655040556043415,0.5897816427806931,0.6375685597280208,0.9593860161827781,0.9004035045524579,0.6648947089076704,0.8813229315064215,1.688,0.973,0.554,0.68,0.696,2.796,0.001,1.21,1.005,0.151,0.0496,2.852,0.6502,0.778,0.101,1.33,5.762115247033441,40.01497451123765,3.024740977256989,-0.728,0.0308
0.2728798256530467,0.5039301551193536,0.7302291093307771,0.606439128037858,0.79829302979305,0.9611721496383108,0.9381252618919121,0.7475666289732816,0.8894965349960157,1.237,0.313,0.674,0.604,0.748,2.084,0.563,1.998,2.56,0.423,0.0434,4.522,0.8122,0.608,0.363,48.37,6.852115247033441,30.03497451123765,109.354740977257,0.325,0.0578
0.4505631078358559,0.5504181329814455,0.6934008936502871,0.5330620588669089,0.6734568683911808,0.955108117864822,0.778553204533256,0.037946784639460884,0.8366958824305889,0.173,1.158,1.965,0.977,0.586,2.321,0.677,2.21,1.104,0.341,0.0566,4.446,0.972,0.213,0.474,27.74,5.302115247033441,70.23497451123765,5.14474097725699,-1.141,0.0463
0.4192763775855336,0.3210365162453378,0.48939422738604554,0.4755592768212815,0.7144882281056216,0.8909167118314532,0.8338373314982599,0.49346388045569856,0.8211461531634008,0.461,0.543,0.392,0.353,0.606,2.755,0.477,2.724,0.427,0.318,0.0413,2.565,0.6133,0.853,0.191,8.4,2.4821152470334416,203.86497451123768,105.22474097725699,-2.337,0.06
0.2843031504715554,0.7475797364566532,0.8057339128949608,0.6457412369498077,0.8258981049960222,0.9596107071471349,0.9776876599170384,0.38284716478033687,0.9202914663327046,1.445,0.638,1.334,1.921,0.406,2.904,1.491,2.0,0.399,0.163,0.011,5.153,0.0696,0.582,0.143,49.48,6.662115247033442,174.56497451123766,56.73474097725699,1.443,0.0141
0.24176946659338905,0.5733801597007664,0.7921288677811202,0.6093168055338403,0.8945630348816774,0.9870341645936963,0.9676409239695238,0.7468074995078928,0.8845317055573625,0.372,1.241,1.388,1.385,0.453,2.089,0.135,0.328,1.091,0.347,0.0103,3.075,0.1268,0.743,0.225,48.11,2.1721152470334415,246.33497451123765,97.774740977257,-0.605,0.0432
0.39047985558924575,0.43597759212509324,0.6629655390051092,0.532066775455386,0.6546094817052901,0.996193832257131,0.9656016120738556,0.33360113925926793,0.9326104895187434,1.866,0.67,1.787,1.998,0.45,2.89,1.409,2.008,1.877,0.337,0.0047,3.832,0.6736,0.528,0.085,23.85,4.4621152470334415,221.37497451123767,188.02474097725698,1.482,0.06
0.3904179445668966,0.2726537918881038,0.6822312607150012,0.5110432660435211,0.7587154848524972,0.9874677063833293,0.9176972984579453,0.4820771349615889,0.8698919630774954,1.57,1.696,0.151,1.423,0.636,1.099,0.877,0.799,1.291,0.363,0.0538,4.349,0.3554,0.298,0.386,46.35,7.182115247033441,216.46497451123764,151.384740977257,-0.472,0.0727
0.33876798552818127,0.38169033714767586,0.6824926374083046,0.6002790402748683,0.6945704865474743,0.9552093298062458,0.7678936676031568,0.6506598878869823,0.9366745016884588,1.56,1.406,1.165,0.309,0.526,1.808,0.88,0.44,2.802,0.273,0.0415,3.187,0.3622,0.276,0.295,17.58,8.112115247033442,173.52497451123764,92.354740977257,1.354,0.0669
0.44058656633969634,0.18475336038952572,0.6498716396745094,0.49535282887654475,0.7940905226827057,0.944102634874642,0.9665190822022017,0.32261142941984167,0.9255219199865874,1.356,0.286,1.232,1.524,0.46,1.134,0.694,0.143,0.427,0.42,0.0226,5.783,0.2184,0.396,0.349,30.12,6.4621152470334415,130.75497451123766,119.164740977257,1.812,0.0796
0.3400210117080169,0.39646647796285706,0.6645022849764219,0.5129129572640494,0.8340261049573979,0.9442310506099394,0.9195643737355531,0.6210514269594631,0.826449804148783,0.288,0.585,1.891,1.278,0.509,2.589,0.353,0.918,1.658,0.341,0.0425,2.112,0.8751,0.713,0.494,10.1,3.6821152470334417,146.81497451123766,95.58474097725698,-2.476,0.0525
0.2890284951156528,0.6027013711991123,0.7169861445822485,0.5678127166604877,0.7715683505659923,0.9540676389602104,0.9014743985706242,0.607952768322868,0.8391530200217476,0.697,0.43,1.384,1.666,0.49,1.959,0.05,0.157,1.194,0.126,0.0649,2.909,0.4846,0.513,0.432,28.13,3.2121152470334415,158.94497451123766,83.75474097725699,-1.736,0.0283
0.4859512111551957,0.38367219054056056,0.5402871061781632,0.41393143556901324,0.6068778795378345,0.9717621871578072,0.9361402771178592,0.12599152378272893,0.8233503327619991,1.071,0.422,1.337,0.427,0.781,1.494,0.723,1.397,1.328,0.325,0.0668,5.034,0.6483,0.41,0.075,33.48,2.5921152470334414,11.10497451123765,128.534740977257,-1.506,0.0245
0.3134613824746245,0.5486085057388579,0.6651933036698974,0.5410150660222244,0.7460009088495394,0.9591998441184845,0.9451300691926139,0.5969140052735262,0.8330326009988741,0.316,1.909,1.233,1.713,0.451,2.879,0.337,2.072,1.269,0.126,0.0378,3.35,0.2695,0.797,0.27,35.69,4.7121152470334415,9.094974511237648,94.934740977257,-1.73,0.0366
0.21915915908820027,0.6687755681076566,0.8076227993302811,0.6589675144255027,0.8436698622431884,0.9609957112468426,0.8670630689085765,0.7466100639595523,0.8843064633864856,0.512,1.369,0.679,0.674,0.773,1.864,0.242,0.466,1.13,0.286,0.0558,3.047,0.5282,0.413,0.46,45.38,7.402115247033442,202.78497451123764,38.02474097725699,-0.574,0.0396
0.2978658478577813,0.5240487177444257,0.7585603066579145,0.577448089106695,0.8186947762415808,0.9532788529562041,0.9571949524307559,0.5613005204557249,0.8693260340930582,1.467,1.519,1.164,1.292,0.571,1.873,1.498,1.692,2.034,0.442,0.0257,4.541,0.998,0.639,0.458,27.23,8.182115247033442,115.04497451123765,190.83474097725698,-0.283,0.0514
0.3776551947744951,0.2354500973363235,0.6693633655151412,0.5311026650096053,0.7718163974105551,0.9230719653225667,0.9467164484707828,0.603377419154409,0.9044414675527357,0.452,1.452,1.354,0.473,0.734,1.418,0.919,1.114,2.804,0.488,0.0301,3.211,0.2271,0.398,0.086,12.71,4.6321152470334415,170.34497451123764,187.624740977257,0.097,0.0759
0.4785070917938629,0.27829874249077247,0.5762977648565571,0.43506789626537534,0.674595396083232,0.959864133914285,0.9485914554537664,0.18573994558032403,0.8023477662215535,0.611,1.178,0.412,0.578,0.686,2.183,0.115,1.407,2.461,0.198,0.0185,5.672,0.3206,0.761,0.149,47.33,3.6021152470334417,188.36497451123768,170.984740977257,-1.878,0.0663
0.39813854719630976,0.4913444294294935,0.40528448856030974,0.6334685962202367,0.362706266779244,0.9538083052334679,0.798027357756868,0.739654655860287,0.9328993171807388,0.387,1.411,0.13,0.468,0.433,2.674,1.364,0.123,2.934,0.142,0.0533,4.282,0.892,0.542,0.341,29.17,7.6321152470334415,224.27497451123764,91.06474097725699,1.75,0.0589
