0.17520195215907577,0.7021632922728056,0.84533517343131,0.6856872792280264,0.9581522012856603,0.9893915696527689,0.9751532183388588,0.8438304147508091,0.9147045495413612,1.999,0.59,0.873,1.317,0.741,1.319,1.246,0.868,1.081,0.287,0.0142,5.932,0.297,0.871,0.45,29.37,3.2926252325809897,148.97915827736193,175.4018616939364,1.467,0.0364
0.5006509039240085,0.7813939251988681,0.10246623001210542,0.6958885670467579,0.0025411076860147874,0.954769668594128,0.955144162918638,0.76123342446171,0.9418637420535212,0.176,0.752,1.956,0.248,0.799,2.515,0.118,2.041,2.714,0.116,0.0542,2.965,0.4061,0.728,0.35,18.95,3.12262523258099,144.10915827736193,132.2018616939364,1.79,0.0129
0.37307794084137785,0.4233034071613676,0.6481830107974172,0.5174321896226384,0.7419882045444864,0.8422246319212865,0.9173763561920522,0.46038223414331025,0.8134679632527888,1.339,1.463,0.143,0.42,0.573,2.122,0.158,0.302,1.493,0.499,0.0591,5.025,0.1167,0.63,0.457,12.79,3.0026252325809897,89.80915827736193,145.5818616939364,-1.805,0.0546
0.3054388553960003,0.5831397037924486,0.7336453316308698,0.5737113599730826,0.803443697116932,0.9821542710734852,0.9648934322118377,0.4875824518440923,0.8690543259640894,1.518,0.457,1.658,0.253,0.633,2.374,1.084,0.018,0.775,0.44,0.0162,3.501,0.62,0.59,0.142,17.0,3.1026252325809898,133.91915827736193,24.581861693936396,-0.743,0.0361
0.28558297042484787,0.6455588080243162,0.800486010865191,0.6239508118201087,0.81630774372718,0.9623190738646594,0.8405274323655614,0.48015562053664473,0.8784216067038431,1.016,1.818,1.991,1.74,0.657,2.14,1.239,1.26,1.131,0.363,0.0339,3.303,0.8278,0.315,0.209,31.38,3.68262523258099,46.02915827736192,165.9518616939364,-0.56,0.0404
0.37963217561268153,0.30333413407165843,0.6760356147136404,0.5290272023182534,0.7467471571201618,0.9878412305038623,0.8957954158753533,0.49962752868123284,0.8761572015218673,1.675,1.983,1.185,1.792,0.65,1.153,0.47700000000000004,0.435,2.813,0.489,0.057,5.602,0.8483,0.218,0.339,24.53,3.3326252325809897,227.13915827736193,67.53186169393639,0.251,0.069
0.48869162057747784,0.782884627707312,0.11508982065843221,0.7047013060404084,0.032589762865063765,0.9534509897538357,0.9343415736360549,0.7857040478845463,0.9302403424266972,0.823,0.139,1.11,0.765,0.713,2.581,0.195,0.144,2.341,0.143,0.0609,4.004,0.0414,0.608,0.258,32.71,3.47262523258099,140.45915827736192,66.0818616939364,1.462,0.022
0.39981027537586794,0.4103862464021133,0.4222810206297154,0.5315318326681802,0.5936626307573101,0.8268917403608833,0.7838804493207816,0.6673740381357638,0.8403259222068198,0.189,1.98,0.587,0.187,0.572,2.835,1.262,2.059,2.885,0.472,0.0581,5.733,0.2287,0.818,0.297,49.15,3.86262523258099,17.89915827736192,9.251861693936396,-0.852,0.048
0.44706021284977104,0.1876147981962054,0.47011937768574585,0.45514055740051007,0.7221945991865478,0.9383475870028735,0.8321934407057723,0.5234672174472506,0.8416703623342214,0.251,0.993,0.56,1.358,0.492,2.571,1.695,1.724,1.418,0.174,0.0277,4.449,0.1091,0.886,0.139,16.92,3.69262523258099,49.979158277361925,11.201861693936396,-1.151,0.0771
0.34338242138595876,0.5802635263088327,0.6816699400261526,0.5298948131815187,0.7017308714010175,0.9490155964862956,0.8373497204590042,0.44280617163085556,0.8723429627967488,0.129,0.191,0.125,1.168,0.501,2.369,1.154,1.693,1.281,0.057,0.044,5.034,0.8414,0.811,0.177,38.59,3.21262523258099,180.14915827736192,90.8718616939364,-0.081,0.0193
0.3238743438842474,0.5903209343365876,0.48551375866503965,0.6135265108321935,0.5887906402482632,0.9803795962764841,0.971675549278905,0.7256297178794517,0.891821842283271,1.377,0.612,1.176,1.212,0.712,2.496,0.763,2.326,1.504,0.428,0.061,2.761,0.5772,0.668,0.282,23.27,3.1026252325809898,118.12915827736192,19.291861693936397,-0.52,0.0432
0.40408649594099555,0.20730587042242454,0.5871349530714997,0.5087390099701187,0.7164108775973518,0.8948992101118329,0.9406674136171974,0.5943765725614358,0.9187067519795522,0.189,0.234,0.324,1.462,0.613,2.21,0.598,2.07,2.116,0.329,0.0313,2.863,0.6928,0.687,0.318,48.28,3.44262523258099,166.85915827736193,123.9918616939364,0.375,0.0772
0.3619460723072198,0.23609509847103038,0.7310969352875709,0.5438099890347878,0.8315296638690839,0.9847171964156459,0.9499438261828458,0.6164700944352026,0.9234874916657011,0.571,0.699,1.654,0.177,0.569,1.84,1.6580000000000001,1.209,1.113,0.24,0.0208,3.64,0.252,0.635,0.378,42.86,3.34262523258099,227.4691582773619,193.0318616939364,0.95,0.0759
0.3289802991061465,0.4477053377233736,0.7050175551646973,0.5576539508817384,0.7433013972182885,0.973706501112246,0.8474747877954697,0.5856658445151477,0.8712056671443575,1.689,1.093,1.359,0.183,0.647,2.438,1.104,1.7830000000000001,1.739,0.35,0.0683,5.432,0.8771,0.298,0.417,2.66,3.21262523258099,56.299158277361926,3.051861693936396,-0.007,0.0593
