Catchment,AI_hg,AI_tw,EI_hg,EI_tw,w_hg,w_tw
Defreggental,0.8477560931180529,0.660720470062514,0.33932084079241687,0.3853267835508849,1.4179718887836508,1.6689052653871779
Gailtal,0.0,0.38912403281221886,0.0,0.2947804180789517,NaN,1.8241643257229865
Feistritz,0.8722740244334289,0.688196032788616,0.5902859159868732,0.59131387859036,2.224728763103485,3.0255748021495905
Paltental,0.47638901762998226,0.4162532172168392,0.2940163067549326,0.3286876919937711,1.5953171654163272,1.962401446491349
Pitztal,0.7432011102289979,0.5274851029293018,0.5083090803264776,0.506269088733186,2.056330648348416,3.863371269589289
Silbertal,0.46634427302803105,0.37060862520377963,0.31680743486988616,0.33538282796722396,1.715813191337315,2.4448182066799133
