Catchment,AI_tw,EI,w_tw
Defreggental,0.5370032235279895,0.33772290955178996,1.6689052653871779
Gailtal,0.34600258704233094,0.2693214346583097,1.8241643257229865
Feistritz,0.688196032788616,0.59131387859036,3.0255748021495905
Paltental,0.3616490901330899,0.2945667303427266,1.962401446491349
Pitztal,0.4334487417882557,0.4233534622471784,3.863371269589289
Silbertal,0.3280476781777401,0.301738986757524,2.4448182066799133
