Catchment,AI_tw,EI,w_tw
Defreggental,0.660720470062514,0.3853267835508849,1.6689052653871779
Gailtal,0.38912403281221886,0.2947804180789517,1.8241643257229865
Feistritz,0.688196032788616,0.59131387859036,3.0255748021495905
Paltental,0.4162532172168392,0.3286876919937711,1.962401446491349
Pitztal,0.5274851029293018,0.506269088733186,3.863371269589289
Silbertal,0.37060862520377963,0.33538282796722396,2.4448182066799133
