Catchment,AI_hg,EI,w_hg
Defreggental,0.7403664049960273,0.3268010047285661,1.443326014786681
Gailtal,0.0,0.0,NaN
Feistritz,0.9194357651494298,0.6074702715665594,2.224728763103485
Paltental,0.6231342528898045,0.33526914060630975,1.5504504131763719
Pitztal,0.6575049361719318,0.4706751979763806,2.056330648348416
Silbertal,0.476245505832802,0.3214871346981152,1.715813191337315
