Catchment,AI_tw,EI,w_tw
Defreggental,0.5108927430076052,0.33902870974544563,1.7233232871324324
Gailtal,0.44545421215980857,0.3275449052351973,1.8343927626868126
Feistritz,0.8152870307167922,0.6621154168751606,3.0255748021495905
Paltental,0.4894151433645885,0.3533534882900131,1.851284388418266
Pitztal,0.49643358257131315,0.4795467006555796,3.863371269589289
Silbertal,0.3514256412086278,0.3203994447281535,2.4448182066799133
