Catchment,AI_hg,AI_tw,EI_hg,EI_tw,w_hg,w_tw
Defreggental,0.48839648954492476,0.5167981356910409,0.24496388098943878,0.3292113990603327,1.4179718887836508,1.6689052653871779
Gailtal,0.0,0.4441671227939822,0.0,0.32521907925627147,NaN,1.8241643257229865
Feistritz,0.6907917889839916,0.6907917889839916,0.5130107222489779,0.5928970235741979,2.224728763103485,3.0255748021495905
Paltental,0.4690124931323879,0.48793323311915565,0.290918194924904,0.36998058296245295,1.5953171654163272,1.962401446491349
Pitztal,0.542057348208708,0.49643358257131315,0.41285179913610426,0.4795467006555796,2.056330648348416,3.863371269589289
Silbertal,0.3199572844034683,0.3514256412086278,0.23975993160235287,0.3203994447281535,1.715813191337315,2.4448182066799133
