Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6889082107461832,0.6375759105045842
Gailtal,0.0,0.6890933020188239
Feistritz,0.44775052723753617,0.43832152911611555
Paltental,0.7184430311897589,0.6665312110195825
Pitztal,0.4977118754625509,0.5039512899719469
Silbertal,0.7280207546490236,0.6904269288843672
