Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.697933950022644,0.6705409385361674
Gailtal,0.0,0.7327921483716926
Feistritz,0.44775052723753617,0.43832152911611555
Paltental,0.7401241961996359,0.7113515905134531
Pitztal,0.5595683445044382,0.5917986779841689
Silbertal,0.7179371296855135,0.7105267605300127
