Catchment,AI_hg,AI_tw,EI_hg,EI_tw,w_hg,w_tw
Defreggental,0.6637733606154013,0.5108927430076052,0.3068709059869419,0.33902870974544563,1.443326014786681,1.7233232871324324
Gailtal,0.0,0.44545421215980857,0.0,0.3275449052351973,NaN,1.8343927626868126
Feistritz,0.9668094641449259,0.8152870307167922,0.6236768678451732,0.6621154168751606,2.224728763103485,3.0255748021495905
Paltental,0.6057769370648299,0.4894151433645885,0.32949033584244214,0.3533534882900131,1.5504504131763719,1.851284388418266
Pitztal,0.6775255805237276,0.49643358257131315,0.479847055614411,0.4795467006555796,2.056330648348416,3.863371269589289
Silbertal,0.4116179687367453,0.3514256412086278,0.2897917161034924,0.3203994447281535,1.715813191337315,2.4448182066799133
