Catchment,AI_tw,EI,w_tw
Defreggental,0.598796207286234,0.3624240894954158,1.6689052653871779
Gailtal,0.4177829850684414,0.3109066979811761,1.8241643257229865
Feistritz,0.6412604607714355,0.5616784708838845,3.0255748021495905
Paltental,0.4242204087335633,0.33346878898041754,1.962401446491349
Pitztal,0.515512495508054,0.49604871002805306,3.863371269589289
Silbertal,0.33779564691833136,0.3095730711156328,2.4448182066799133
