Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6968050473070573,0.6692925042916305
Gailtal,0.0,0.7347381611795494
Feistritz,0.45587887791819415,0.4568239709626154
Paltental,0.7414144881871185,0.7151029911295224
Pitztal,0.5599699107624121,0.5836648806621998
Silbertal,0.7115859257248369,0.6999496273736807
