Catchment,AI_hg,AI_tw,EI_hg,EI_tw,w_hg,w_tw
Defreggental,0.5287440772298904,0.5359085963781987,0.2576739341883014,0.3372674828100122,1.4179718887836508,1.6689052653871779
Gailtal,0.0,0.40971715698407796,0.0,0.30643019759679224,NaN,1.8241643257229865
Feistritz,0.6907917889839916,0.6907917889839916,0.5130107222489779,0.5928970235741979,2.224728763103485,3.0255748021495905
Paltental,0.45246643075588294,0.46220439960614706,0.28385646240032747,0.35559798741376003,1.5953171654163272,1.962401446491349
Pitztal,0.5053387394241019,0.4977884272939013,0.3925675471060537,0.4807270465214335,2.056330648348416,3.863371269589289
Silbertal,0.37024042047181743,0.367825738001275,0.2679904406510325,0.3332276587553178,1.715813191337315,2.4448182066799133
