Catchment,AI_tw,EI,w_tw
Defreggental,0.5293707142832205,0.3472709531368179,1.7233232871324324
Gailtal,0.4111459012079635,0.3087335867918828,1.8343927626868126
Feistritz,0.721520024088779,0.6111968086914392,3.0255748021495905
Paltental,0.4637671355883613,0.34000539231466687,1.851284388418266
Pitztal,0.4977884272939013,0.4807270465214335,3.863371269589289
Silbertal,0.367825738001275,0.3332276587553178,2.4448182066799133
