Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6757721065253517,0.6283471590818666
Gailtal,0.0,0.7099230170534863
Feistritz,0.45587887791819415,0.4568239709626154
Paltental,0.7273963845621148,0.6872069891476402
Pitztal,0.5103251616635376,0.4957583175434166
Silbertal,0.6924326368806395,0.669104989167383
