Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.7551087120855304,0.676609197991521,1.7157164275408825,1.9147721103262603
Gailtal,0.0,0.6937629888751731,2.5017476900751876,0.0
Feistritz,0.4869892777510221,0.40710297642580207,0.9348888462508864,1.1183431966289843
Paltental,0.7081720488666181,0.6406327646384242,2.1701692628077613,2.3989613052297396
Pitztal,0.6345919036694025,0.5629969910205161,1.5242303895309355,1.7180629380805044
Silbertal,0.7456736212946973,0.678215694657534,2.8904836919288854,3.1779822537758124
