Catchment,AI_tw,EI,w_tw
Defreggental,0.4970991888364846,0.3327448079908628,1.7233232871324324
Gailtal,0.41084552920326434,0.30856508241228364,1.8343927626868126
Feistritz,0.7573744448331374,0.6315310230732454,3.0255748021495905
Paltental,0.4704719835880381,0.343538350018308,1.851284388418266
Pitztal,0.44849820346510805,0.43700300897948385,3.863371269589289
Silbertal,0.3531828146495429,0.32178430534246605,2.4448182066799133
