Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.689265210145608,0.6672551920091372,1.7192041012573394,1.7759136089571324
Gailtal,0.0,0.6914349175877164,2.5050442894650256,0.0
Feistritz,0.3858525517192508,0.3684689769267546,0.8826147792097522,0.9242546484745265
Paltental,0.6665962218938963,0.656461649981692,2.2263508149006666,2.2607216154432948
Pitztal,0.5595287290285684,0.5629969910205161,1.5242303895309355,1.5148405874337707
Silbertal,0.693601661102405,0.678215694657534,2.8904836919288854,2.956057056632457
