Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6726050689412375,0.6281311898075299
Gailtal,0.0,0.71261680137287
Feistritz,0.426667556282905,0.42825776971837515
Paltental,0.711219008728113,0.679042578151257
Pitztal,0.5233743324757896,0.5369346490379996
Silbertal,0.7079870114811648,0.6928378157304149
