Catchment,AI_hg,AI_tw,EI_hg,EI_tw,w_hg,w_tw
Defreggental,0.6781141121578773,0.4970991888364846,0.31073478985439196,0.3327448079908628,1.443326014786681,1.7233232871324324
Gailtal,0.0,0.41084552920326434,0.0,0.30856508241228364,NaN,1.8343927626868126
Feistritz,0.9385936027432986,0.7573744448331374,0.6141474482807492,0.6315310230732454,2.224728763103485,3.0255748021495905
Paltental,0.6174911324867027,0.4704719835880381,0.33340377810610367,0.343538350018308,1.5504504131763719,1.851284388418266
Pitztal,0.5950426632538826,0.44849820346510805,0.44047127097143157,0.43700300897948385,2.056330648348416,3.863371269589289
Silbertal,0.4447787738623557,0.3531828146495429,0.30639833889759505,0.32178430534246605,1.715813191337315,2.4448182066799133
