Catchment,AI_hg,EI,w_hg
Defreggental,0.6734038102370236,0.3094726734378004,1.443326014786681
Gailtal,0.0,0.0,NaN
Feistritz,0.8922456681265416,0.597695578479069,2.224728763103485
Paltental,0.5686825444290269,0.31671808880367935,1.5504504131763719
Pitztal,0.621661173503837,0.4536441452494995,2.056330648348416
Silbertal,0.4380019725211168,0.3030647407667977,1.715813191337315
