Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6809651790998303,0.6508883205631824
Gailtal,0.0,0.7268564939156887
Feistritz,0.43644044916010993,0.43763307717151423
Paltental,0.7363981625450078,0.7003773928153927
Pitztal,0.5104836881743584,0.5252673047053973
Silbertal,0.7004789543829439,0.6675791250615966
