Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6921610674867047,0.6686201595395924
Gailtal,0.0,0.7369510982784744
Feistritz,0.43644044916010993,0.43763307717151423
Paltental,0.7389656789794905,0.7154111294121008
Pitztal,0.5440048682876442,0.5752231664412306
Silbertal,0.7013130111593004,0.6925609420609586
