Catchment,AI_hg,EI,w_hg
Defreggental,0.4922559186472577,0.2462086568741999,1.4179718887836508
Gailtal,0.0,0.0,NaN
Feistritz,0.6907917889839916,0.5130107222489779,2.224728763103485
Paltental,0.4271327054871484,0.27273294932035075,1.5953171654163272
Pitztal,0.4800634336854075,0.3780362367415666,2.056330648348416
Silbertal,0.33474907410247284,0.2482715507661899,1.715813191337315
