Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.7537913431258001,0.6892302335846383,1.8332977968978799,2.0050252315339288
Gailtal,0.0,0.7094049724225773,2.6841370785424896,0.0
Feistritz,0.4869892777510221,0.40710297642580207,0.9348888462508864,1.1183431966289843
Paltental,0.7272670506796493,0.6566775002476877,2.3003709027834285,2.547649281885804
Pitztal,0.6219637632584334,0.5544507216307168,1.4449100093944938,1.6208503875143847
Silbertal,0.7517284492338101,0.6732933516294952,2.760132653277218,3.0816734401225157
