Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.6905273265621996,0.6802698311374149,1.8372016638226465,1.8649040354382724
Gailtal,0.0,0.707125118226668,2.687467983112025,0.0
Feistritz,0.40230442152093104,0.3891452335754444,0.9613001652009028,0.9938071277806039
Paltental,0.6832819111963206,0.6714151330994884,2.3546163885175844,2.396232534487834
Pitztal,0.5463558547505005,0.5544507216307168,1.4449100093944938,1.4238146194461498
Silbertal,0.6969352592332023,0.6732933516294952,2.760132653277218,2.8570514792315014
