Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6873600048970019,0.6633480942790477
Gailtal,0.0,0.7317221393328885
Feistritz,0.43771973231388905,0.4473699002747171
Paltental,0.7396173575286005,0.7180563074499715
Pitztal,0.538056566706943,0.5714649446637534
Silbertal,0.7129632829960699,0.7078487141579148
