Catchment,AI_tw,EI,w_tw
Defreggental,0.5609627642068863,0.3475322776271885,1.6689052653871779
Gailtal,0.3455335525725798,0.26903633894056056,1.8241643257229865
Feistritz,0.6275058917531412,0.5526300997252829,3.0255748021495905
Paltental,0.36449288672251196,0.2964033662144554,1.962401446491349
Pitztal,0.462383808315296,0.44947757689054235,3.863371269589289
Silbertal,0.3242083718374955,0.2986327042947039,2.4448182066799133
