Catchment,AI_hg,EI,w_hg
Defreggental,0.6390954893070137,0.3000701056063615,1.443326014786681
Gailtal,0.0,0.0,NaN
Feistritz,0.7951993512363877,0.5597531753409222,2.224728763103485
Paltental,0.5722406749945655,0.31796895839979866,1.5504504131763719
Pitztal,0.6015974083922808,0.44375759412645555,2.056330648348416
Silbertal,0.4192417138673436,0.29367583961265975,1.715813191337315
