Catchment,AI_hg,EI,w_hg
Defreggental,0.7383938995032204,0.3145365305240744,1.4179718887836508
Gailtal,0.0,0.0,NaN
Feistritz,0.8012840118997457,0.562280267686111,2.224728763103485
Paltental,0.4131073607075496,0.2664066779429144,1.5953171654163272
Pitztal,0.6824406697515595,0.48206239131033146,2.056330648348416
Silbertal,0.3922545176511711,0.27974322280401753,1.715813191337315
