Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6857898108348135,0.6583454482324458
Gailtal,0.0,0.7295793279721494
Feistritz,0.41790168797505123,0.41551765681786
Paltental,0.7328545093027508,0.7058377853502737
Pitztal,0.5385625033819268,0.5766255931839503
Silbertal,0.6900295970938366,0.6785934633524318
