Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.6817858884394976,0.6566177555469219,1.9357803390992536,2.0099787237967623
Gailtal,0.0,0.6700832508098751,2.49611888135533,0.0
Feistritz,0.3722066718075714,0.3418202060688713,0.8550211710406146,0.9310291748344397
Paltental,0.6585137219538277,0.6364452583490041,2.2301426753332687,2.3074719064313625
Pitztal,0.5159135240356578,0.4955006545770233,1.324123896489172,1.3786731044395932
Silbertal,0.6794689328273877,0.6363892135378391,2.7023868459692957,2.885322169603916
