Catchment,AI_hg,EI,w_hg
Defreggental,0.7065564123415563,0.3182141115605024,1.443326014786681
Gailtal,0.0,0.0,NaN
Feistritz,0.9793324148987923,0.6277933281924286,2.224728763103485
Paltental,0.6422259625792744,0.34148627804617226,1.5504504131763719
Pitztal,0.6869591297022806,0.4840864759643422,2.056330648348416
Silbertal,0.47421205936176697,0.32053106717261226,1.715813191337315
