Catchment,AI_hg,EI,w_hg
Defreggental,0.7683130815807695,0.33366248222515904,1.443326014786681
Gailtal,0.0,0.0,NaN
Feistritz,0.9510286072353198,0.6183912110076548,2.224728763103485
Paltental,0.6104304834712438,0.3310516965429564,1.5504504131763719
Pitztal,0.7212586987719535,0.49906899295774587,2.056330648348416
Silbertal,0.47383078192611255,0.3203515141220521,1.715813191337315
