Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6996836875261938,0.6423833830703032
Gailtal,0.0,0.7072185168296772
Feistritz,0.44330793944138014,0.4414036808384918
Paltental,0.7651947920585866,0.7046003070659468
Pitztal,0.5951524119895142,0.5979114046716811
Silbertal,0.7312610760577221,0.7156604516386194
