Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6976397720972296,0.6752319747073237
Gailtal,0.0,0.7398956961561636
Feistritz,0.44330793944138014,0.4414036808384918
Paltental,0.7421659549007702,0.7158532074175457
Pitztal,0.5595618835509328,0.598956150095107
Silbertal,0.7251582714330005,0.7257959500815829
