n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-29.357205028604987,-52.56075484478538,-23.74432350551076,-37.239565785916696
2.0,-24.50279951518008,-43.41368821833755,-18.597043281900657,-29.367917752716032
3.0,-31.37658312743173,-56.211163246969676,-24.87079598225457,-38.90860897996489
4.0,-30.04643065663784,-53.8459469043581,-21.78614631239615,-35.55755166497359
5.0,-34.95607874171739,-61.21882265221568,-22.725914171884888,-37.945562145218844
6.0,-25.98699222602396,-45.86099263789362,-19.867566310352853,-31.11482734440985
7.0,-34.91342855398292,-62.29137749675104,-23.610650542850376,-38.66392335811412
8.0,-38.35765575775522,-69.33985074010002,-25.6893702508478,-41.964238685265016
9.0,-35.92249457970074,-63.633333723297625,-23.854705772723484,-39.42918655045389
10.0,-30.082990622215277,-53.67995443734836,-23.76005736807889,-37.00891629194174
11.0,-31.54557362107891,-56.5177057536154,-22.209170940321982,-35.89835409136534
12.0,-39.8822360973427,-71.04963773115398,-26.603213282549106,-42.73783967062981
13.0,-23.878127455491992,-43.412983672681705,-19.575536819396003,-31.438193029481166
14.0,-31.290907397632772,-56.06107031082353,-22.809463148927836,-36.70099764852399
15.0,-30.9736375238617,-53.78639331954976,-20.36176320291146,-34.05495624268161
16.0,-26.543340424270355,-47.676108159105226,-19.493237927333055,-32.00893299748629
17.0,-46.19711576733261,-81.52460679548079,-29.46830206373609,-47.423718494094175
18.0,-25.21662497831222,-45.0818118103537,-20.640226083102885,-32.0587687353338
19.0,-25.420517793826225,-45.44129772176564,-19.374172868599302,-31.360751927321246
20.0,-26.04666098256741,-47.051433895048525,-19.814952559770116,-31.960003565143488
21.0,-31.202253307364384,-56.101776208550376,-21.740018065442147,-35.71315093363749
22.0,-28.937346986223734,-51.733036664142695,-20.781859888770207,-33.687800408824
23.0,-25.863645608631163,-46.213178510698725,-19.036036357309392,-31.318626050460345
24.0,-27.109857801346916,-47.154775596120125,-18.2700763140787,-30.60185277075031
25.0,-41.07606895754621,-72.79747857513354,-26.680444653133762,-43.44915985299936
26.0,-30.976227413971422,-55.27652912885709,-21.9384838640507,-35.44779694244168
27.0,-29.866242516269136,-52.56661728602375,-20.216468746372005,-34.24670931128663
28.0,-28.188746870361157,-51.35365018806223,-21.06071358689489,-33.67413461124781
29.0,-17.046277201649495,-31.114607669240975,-18.78657452577864,-30.54683258185608
30.0,-29.281711602065435,-52.74723033638791,-21.1537170745027,-33.44034110983305
31.0,-26.638722337875755,-48.14459000556512,-19.514582603236775,-31.382213316506807
32.0,-34.218781066361345,-61.58789405921638,-25.06462064188111,-40.17314520429544
33.0,-19.838209739591644,-35.08707561693186,-16.60567384929004,-26.092517423017334
34.0,-29.502705326800953,-53.1117315006147,-20.558897640250684,-33.75758058704673
35.0,-24.689258739657383,-44.22583293988346,-18.74958279395144,-30.473663068102653
36.0,-33.96930820285967,-60.23246766828908,-23.201744551802424,-36.84864071506684
37.0,-24.206690297606112,-42.60068364849745,-16.90562845900214,-28.127320865820987
38.0,-22.18536007436679,-40.20795734411816,-17.740068985724623,-28.788589716317787
39.0,-36.91672890367952,-65.67187079087343,-24.887761882415532,-39.46625862135032
40.0,-26.43993009883448,-47.07699022244247,-21.28911862520186,-33.13087501784675
41.0,-38.64208833668167,-67.7433109580071,-25.397753863538775,-40.46371592402933
42.0,-33.20965450138338,-58.723412092340965,-25.99487444169743,-40.95436987417594
43.0,-21.13011725927884,-37.81345758642757,-17.85814334232119,-28.602889270182192
