Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6827396879589835,0.6426649202506243
Gailtal,0.0,0.7080588345194161
Feistritz,0.45640103619265004,0.4581304907714965
Paltental,0.7256394692653403,0.686104401102138
Pitztal,0.49168860333495834,0.496518532707229
Silbertal,0.7059528642426465,0.6624007436861554
