Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6931869227591745,0.6685942031481609
Gailtal,0.0,0.7380488281217807
Feistritz,0.45640103619265004,0.4581304907714965
Paltental,0.7427792115549834,0.7167818628306413
Pitztal,0.5552130080585636,0.5933577611448557
Silbertal,0.7180542761312241,0.7110319454899567
