Catchment,AI_hg,EI,w_hg
Defreggental,0.6749269733685845,0.30988154592135797,1.443326014786681
Gailtal,0.0,0.0,NaN
Feistritz,0.9424894491815996,0.6154845634832746,2.224728763103485
Paltental,0.5955114825938261,0.3260143262380233,1.5504504131763719
Pitztal,0.6784619052995278,0.4802701722489813,2.056330648348416
Silbertal,0.45759381788488135,0.31261996822528904,1.715813191337315
