Catchment,AI_hg,AI_tw,EI_hg,EI_tw,w_hg,w_tw
Defreggental,0.7498124717251056,0.5856624674229073,0.31726031204101646,0.35733507974937573,1.4179718887836508,1.6689052653871779
Gailtal,0.0,0.3841897865678294,0.0,0.2919411654805839,NaN,1.8241643257229865
Feistritz,0.7574377997646115,0.6114653171602488,0.54359896380735,0.5418695092285035,2.224728763103485,3.0255748021495905
Paltental,0.43078525527776884,0.3921095230586061,0.2743605307346597,0.313895598897862,1.5953171654163272,1.962401446491349
Pitztal,0.7432066899646007,0.5242071196521609,0.5083113966650417,0.503481467292771,2.056330648348416,3.863371269589289
Silbertal,0.41997464092396297,0.3734791220314648,0.29404713575735353,0.3375992563138446,1.715813191337315,2.4448182066799133
