n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-9.382210546667668,-19.03278481120979,-25.821960069907917,-39.16525220843999
2.0,-10.518511159499468,-21.38828337664222,-28.75516173149192,-44.0727238828585
3.0,-13.18199068380553,-27.260721662249253,-26.5471380725967,-41.44015942342189
4.0,-12.314407185751286,-25.716848228183515,-26.91156869801228,-41.03586120833572
5.0,-7.395629697905294,-15.659517737637742,-22.991290478751196,-34.741003916881226
6.0,-12.29171012155038,-25.391255169153638,-23.946976769153125,-37.20254511550609
7.0,-9.154401239578581,-18.65770958111151,-22.90086033084617,-34.971731854508846
8.0,-9.727870244606844,-20.07464398286146,-28.97548727932902,-44.10843443189928
9.0,-12.668562925258911,-26.036540972512977,-25.75425044466824,-39.96864273540004
10.0,-9.233551862836864,-18.733564181333875,-22.874091400743836,-34.994663739622354
11.0,-13.19259108813478,-26.896267009302044,-25.055688845092895,-39.03779469382138
12.0,-9.06417809345781,-18.56936615395455,-27.638409190585747,-42.18730196385884
13.0,-11.972430306481346,-24.97839427362564,-28.332156092533104,-43.260489961590615
14.0,-10.74822794704769,-21.799095228011755,-28.408133835487526,-42.90093801503019
15.0,-13.119094046894983,-25.794171246582536,-20.801348108845694,-31.827166354056757
16.0,-12.105656486604266,-23.958826531386357,-18.106559824928677,-27.832151440199198
17.0,-8.625092165343732,-18.033416412432643,-25.33430697098957,-38.2143988055686
18.0,-13.614069260202049,-27.866759758429993,-26.887996247101743,-41.870518511945775
19.0,-11.677419410001308,-24.246182972702194,-30.48924564664289,-46.61541122335615
20.0,-7.966280316388555,-16.66390206797977,-24.68555432379433,-36.96495343055555
21.0,-15.55859352894722,-32.2168503272287,-29.256403289395273,-45.2352320369673
22.0,-12.581705755954214,-24.382574762347467,-17.641073049403715,-26.938280593738526
23.0,-6.870633614939782,-14.638836193969176,-21.325956089728493,-31.89971127462431
24.0,-14.16992908131352,-28.894690693370407,-24.46111845833902,-37.735973960017866
25.0,-11.258145456083813,-23.28791951515768,-19.952981856396377,-30.49382184386316
26.0,-10.985828853842833,-22.477523119740276,-29.633359302464573,-45.325614972710085
27.0,-10.212323088691686,-20.859115341988485,-27.680604297232346,-41.85933337826289
28.0,-13.129687723398824,-25.259836636329418,-16.555280968585073,-24.92303365020219
29.0,-15.141171383820282,-31.18301036644671,-27.815659256240334,-43.01260842151083
30.0,-15.861798089618333,-31.44319436489875,-24.55719279044755,-38.22546525395984
31.0,-14.529652850209686,-28.129668594417698,-20.069731316944114,-30.782614654066236
32.0,-14.823643887284337,-29.36607433714859,-23.420333524179156,-36.56318694164494
33.0,-14.97210496365135,-27.832308463639762,-17.555755831578654,-26.771568543075386
34.0,-13.928125282400527,-27.880378711895904,-23.35303893108001,-36.14747330952848
35.0,-12.369275045947388,-25.532615099527714,-24.88254540381141,-38.59360981402346
36.0,-15.522682310336158,-31.415672230077973,-26.176279675510948,-41.00377921540134
37.0,-15.250506744621692,-30.493461252185632,-24.831732930280765,-38.806787796340984
38.0,-13.734469482972877,-27.547077063306865,-24.749770896740138,-38.09489263234131
39.0,-12.72397195543369,-26.35673313473925,-25.117378697714,-39.151427818162475
40.0,-15.875956207927016,-28.510906331597,-13.836453487416039,-20.957801119521385
41.0,-11.512935486771394,-23.49841578021016,-29.716043027878236,-44.73556865425303
42.0,-15.352832674166645,-31.595846167622053,-30.173118127902004,-47.102513143127396
43.0,-14.77578924475634,-27.595681305081165,-17.26877808700097,-26.089272148842014
44.0,-15.72177030376741,-28.672221613837216,-16.730184086495733,-25.522040147009925
45.0,-15.461928337096797,-31.49991240641146,-26.997183127009993,-42.298870670737735
46.0,-13.948557695603197,-29.22778805829961,-33.809665549335264,-51.27597887314428
47.0,-16.0213064391313,-28.704763948083695,-13.077212967236147,-19.440395909391732
48.0,-15.11877975996622,-28.281825845795794,-17.987332305850337,-27.400763301410233
49.0,-12.33206522617785,-25.809983179609944,-30.89275864340453,-47.271186187811
50.0,-13.089972356320246,-27.2691450677944,-32.87441006292556,-50.01706625214647
51.0,-13.677135233866647,-26.580768518424065,-19.645832779132395,-30.05294233860878
52.0,-15.64226580976634,-31.58049535316636,-27.010151219455047,-42.18123748053138
53.0,-13.318825154950382,-27.979353975657382,-29.65419618290114,-45.47976439867835
54.0,-13.066328806423488,-25.32599921555317,-17.46848038097013,-26.54149002264436
55.0,-13.353066882925255,-26.218762782227014,-20.642284519929287,-31.793629286940604
56.0,-13.933787236284793,-27.708780664778534,-21.98929514391362,-33.79577229270958
57.0,-16.123089306128875,-32.31552249388444,-26.489227477599048,-41.577272374614864
58.0,-15.292078096306177,-28.000742679839252,-15.1115462052097,-22.928541070137136
59.0,-12.055047916086167,-24.528874459926268,-22.298788321168807,-34.063111734491784
60.0,-13.289610371318197,-26.627607416326597,-24.017572447859727,-37.04022694714784
61.0,-14.03415284412097,-28.001945393402387,-21.817786256865,-33.91118684218753
62.0,-15.566688129219497,-28.41279766280092,-17.52857769991295,-26.790423506297486
63.0,-14.179950864343908,-28.547281962850573,-23.72876936086525,-36.7015036081175
64.0,-12.735412258409784,-26.277249360969822,-27.084037366468824,-41.41154200003485
65.0,-13.226649088427699,-25.696901913178383,-19.671535380558876,-30.19017337877
66.0,-8.631841308627727,-17.776994832043222,-25.332783552363583,-38.176233466318706
67.0,-7.9787924501082905,-16.76712729840913,-22.47344798723413,-33.77339215796274
68.0,-15.530790703441518,-28.254318516831702,-15.319596170223186,-23.241291874023812
69.0,-12.983254901168976,-25.458679470147302,-19.226674967917305,-29.54153447155527
70.0,-14.981125429506466,-27.67119893944343,-14.670964475319103,-22.381614270005173
71.0,-15.511950654204927,-31.786009228568354,-27.137174187159687,-42.60199426938763
72.0,-11.905218705359754,-24.486558064219082,-26.42255661014932,-40.173442139220235
73.0,-13.917916910567946,-27.762142630598273,-21.68056296115117,-33.49455079114431
74.0,-13.922582016118914,-28.11050062263505,-25.140083693618855,-38.75587541809381
75.0,-14.36754343425114,-28.44939202525501,-22.52583980140178,-34.9734827812364
76.0,-14.402378593948121,-27.829829364026608,-19.765746155254764,-30.213903924285262
77.0,-16.493432767983766,-33.54948746701969,-27.783439126387904,-43.59477446740178
78.0,-13.384067910001255,-26.487207814489317,-22.72759092223997,-34.97045503207735
79.0,-14.377884262543905,-29.066164162115804,-23.90801355439854,-37.07665405630833
80.0,-11.52648709532865,-23.52862963458693,-31.007419934501364,-47.29329076916224
81.0,-14.7846520897644,-30.007856569843895,-24.72382709404007,-38.497479713827914
82.0,-13.118321607431408,-27.09254485172417,-27.680036191648643,-42.41761713213822
83.0,-12.108196603432061,-25.3819725837047,-26.56514814593281,-40.50467858639536
84.0,-12.033549190252446,-24.942663525804942,-31.18773359137705,-47.61765501260483
85.0,-12.318707921466544,-25.59439024172944,-26.587677714914044,-40.676606532238196
86.0,-16.59851050024263,-32.19346498142064,-23.621510821870046,-36.74664840876586
87.0,-13.475630843888293,-28.032798185312792,-29.510419740053532,-45.189880257699926
88.0,-15.40613570742055,-28.465053530059954,-18.587838038217207,-28.49328989883937
