n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-30.933054775560148,-57.660134973598545,-26.074694305669638,-42.19944420902987
2.0,-31.51358192794099,-58.04826634331009,-26.344561567277342,-42.31521536012583
3.0,-33.58986988158224,-59.69301031802625,-24.581051486350237,-42.791045591508805
4.0,-32.72668274261306,-59.170431994806336,-24.939916006788813,-42.636283310873864
5.0,-25.68062155682215,-47.63030153762655,-24.695579749426887,-37.003513701432375
6.0,-32.97145650034665,-59.53458479197154,-24.26422284427466,-42.40414095432388
7.0,-31.464131631159695,-58.56258141602643,-25.26159357028486,-42.85805348590366
8.0,-30.452118242551478,-56.51465113351198,-28.52746402170546,-45.02537405542004
9.0,-33.34054066658731,-60.137365071514665,-25.25761525379775,-43.644290397860075
10.0,-31.355780284630782,-58.19275438199977,-25.014545502371313,-42.05480000195951
11.0,-33.9766062208215,-60.260028365411685,-24.579678043229407,-43.2975862134696
12.0,-30.560037717280526,-57.154385065875395,-27.750499785384022,-43.90976018362579
13.0,-32.29831934024584,-58.81141688844835,-25.70386923809071,-42.24151954084643
14.0,-32.2596361648977,-59.36665090875264,-26.912703408773716,-43.58447560615163
15.0,-34.609967596215604,-61.555419389772155,-24.800413373614184,-44.636470799345375
16.0,-33.03336910616998,-59.89839554078988,-23.392317581613874,-41.77755261867993
17.0,-28.1106175581166,-52.19239496750285,-25.693153322373643,-39.78354599644376
18.0,-34.02654476027277,-60.23886831214483,-24.620661433346203,-42.913942401206
19.0,-31.604363377595984,-57.68955105589341,-26.334957090294154,-42.2196484145952
20.0,-26.307545102072375,-48.82960738266256,-26.773562214008006,-40.422843456787405
21.0,-34.29783110711606,-58.991370845793,-23.792680058446983,-42.03070327278724
22.0,-33.62265484549185,-60.815846352487924,-23.767226579235523,-43.12916251293369
23.0,-24.988845650237508,-47.75579927355075,-25.14728928956918,-38.18864208530457
24.0,-34.29589866467313,-59.86355970308536,-23.84686745100007,-42.407227005463525
25.0,-32.132802126693754,-58.70686230525842,-23.1676666203328,-40.83284658635007
26.0,-31.50645579070689,-57.80438288083633,-27.158615229172426,-43.45177499864663
27.0,-31.202676075735425,-57.55982047823109,-26.09673590655118,-41.678975163779604
28.0,-33.798989698206135,-61.097228687716935,-23.35630160363483,-42.69227311562729
29.0,-34.641860907976096,-59.798008029838584,-24.274144642305707,-42.946323530086346
30.0,-35.326529410484966,-60.244802672482564,-24.081296805682673,-42.315365382232756
31.0,-35.13080534748986,-61.11094788298724,-24.60517932779875,-44.20636736803638
32.0,-34.84666466322723,-59.73306485465723,-24.178425282602117,-43.06240694932618
