Catchment,AI_tw,EI,w_tw
Defreggental,0.4823665195439719,0.3259059061979883,1.7233232871324324
Gailtal,0.3924398200284122,0.2981102556008468,1.8343927626868126
Feistritz,0.6753542548274173,0.5833958401696968,3.0255748021495905
Paltental,0.4575964838653575,0.33672626576765863,1.851284388418266
Pitztal,0.47722033349086607,0.4626733412807462,3.863371269589289
Silbertal,0.38122132726864044,0.3435439198460466,2.4448182066799133
