Catchment,AI_tw,EI,w_tw
Defreggental,0.48818797479611026,0.316768350992634,1.6689052653871779
Gailtal,0.39094116569053317,0.2958213206833489,1.8241643257229865
Feistritz,0.6907917889839916,0.5928970235741979,3.0255748021495905
Paltental,0.45600098010875134,0.3520578473451641,1.962401446491349
Pitztal,0.47722033349086607,0.4626733412807462,3.863371269589289
Silbertal,0.38122132726864044,0.3435439198460466,2.4448182066799133
