Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6902576408926913,0.6662654929255247
Gailtal,0.0,0.7320777426868021
Feistritz,0.43470893981987824,0.43759828290249336
Paltental,0.7381269280256746,0.7131512877373818
Pitztal,0.5389548142563161,0.5695115829009176
Silbertal,0.7083706280431168,0.6987977460713761
