Catchment,AI_hg,AI_tw,EI_hg,EI_tw,w_hg,w_tw
Defreggental,0.7207842194697125,0.5331942813653648,0.3102690574319251,0.336135388616708,1.4179718887836508,1.6689052653871779
Gailtal,0.0,0.33944675115727424,0.0,0.26532021411194795,NaN,1.8241643257229865
Feistritz,0.7961983521551528,0.6297297448788826,0.5601695026987716,0.5541042340134192,2.224728763103485,3.0255748021495905
Paltental,0.39704195705179574,0.34029987434613856,0.2590075221653301,0.2805635918743141,1.5953171654163272,1.962401446491349
Pitztal,0.6262797765892275,0.43010095686340344,0.4558836051671977,0.42029948257775707,2.056330648348416,3.863371269589289
Silbertal,0.39565318750725675,0.3072611759670644,0.2815262244342398,0.28478182057085544,1.715813191337315,2.4448182066799133
