Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6897309425680749,0.663864611383292
Gailtal,0.0,0.734679785888052
Feistritz,0.43983049730122836,0.44589576598658076
Paltental,0.7409924778346699,0.7194364081256859
Pitztal,0.5441163948328023,0.5797005174222429
Silbertal,0.7184737755657602,0.7152181794291446
