Catchment,AI_hg,AI_tw,EI_hg,EI_tw,w_hg,w_tw
Defreggental,0.6416360823342186,0.4734075626908225,0.30077931557413384,0.3216815615474884,1.443326014786681,1.7233232871324324
Gailtal,0.0,0.38557472550245453,0.0,0.29414467311801706,NaN,1.8343927626868126
Feistritz,0.850522567413346,0.6748043311629064,0.5819869550025776,0.583053571377296,2.224728763103485,3.0255748021495905
Paltental,0.5945044109891336,0.45699336252760925,0.32567094371046723,0.3364043318392471,1.5504504131763719,1.851284388418266
Pitztal,0.6657613717351846,0.455876813962466,0.4744866698615082,0.44364645550860593,2.056330648348416,3.863371269589289
Silbertal,0.3982636287164612,0.3384664122658001,0.28289008663273174,0.31010934974671733,1.715813191337315,2.4448182066799133
