Catchment,AI_hg,EI,w_hg
Defreggental,0.7207842194697125,0.3102690574319251,1.4179718887836508
Gailtal,0.0,0.0,NaN
Feistritz,0.7961983521551528,0.5601695026987716,2.224728763103485
Paltental,0.39704195705179574,0.2590075221653301,1.5953171654163272
Pitztal,0.6262797765892275,0.4558836051671977,2.056330648348416
Silbertal,0.39565318750725675,0.2815262244342398,1.715813191337315
