Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.6992206844258662,0.6783184384525116,1.8467670688681062,1.9036748238998522
Gailtal,0.0,0.7058553268819829,2.7190950954227526,0.0
Feistritz,0.4180130449974224,0.41694642862270404,1.1323129394450326,1.1352095790121517
Paltental,0.6743290562895328,0.6635956681607529,2.3653384136717195,2.4035967936883003
Pitztal,0.5255133301384918,0.5563535444913941,1.523077862265645,1.4386494476118414
Silbertal,0.7171099133672683,0.6898906502532827,3.081537424646217,3.203117819925157
