Catchment,AI_tw,EI,w_tw
Defreggental,0.5791236558794963,0.35476981006726893,1.6689052653871779
Gailtal,0.35836816214665645,0.2767732338862703,1.8241643257229865
Feistritz,0.6297297448788826,0.5541042340134192,3.0255748021495905
Paltental,0.3785462484088272,0.305382087367412,1.962401446491349
Pitztal,0.48149528368503225,0.46644908095747906,3.863371269589289
Silbertal,0.31911083358932263,0.2944903496450697,2.4448182066799133
