field_1,field_2
12.633139999999999,46.737479999999998
12.555009999999999,46.709980000000002
12.594250000000001,46.710231999999998
12.633490000000000,46.710490999999998
12.555400000000001,46.682991000000001
12.594630000000000,46.683239000000000
12.633850000000001,46.683498000000000
12.672400000000000,46.737740000000002
12.672730000000000,46.710751000000002
12.673069999999999,46.683750000000003
