n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-24.156588676327665,-43.96610909173434,-19.355693814758755,-28.823775633896346
2.0,-20.060912905830257,-37.01360701230431,-15.170042703534998,-23.446394720374784
3.0,-25.51865228563822,-46.79008654001967,-19.763885731343315,-29.247897849061523
4.0,-27.0194037458339,-50.24066360496201,-18.952773696192835,-30.6041275806214
5.0,-29.475144349681905,-54.03031241836371,-19.345185894350678,-32.53868101509134
6.0,-21.41156996673657,-39.49148247288142,-16.3060435291877,-25.295506386216204
7.0,-30.45845232813372,-55.40610450080383,-21.324530275451636,-34.81141612977008
8.0,-31.47274539719754,-56.63521547368037,-21.896561798189264,-35.55597264543496
9.0,-31.29540509598405,-57.36654513126783,-21.232055995365165,-35.161969518134484
10.0,-24.391133613551375,-44.58073401553466,-19.061311440216993,-28.58917844934121
11.0,-28.04702028396288,-50.91979460652653,-19.86036872783246,-32.280210126533646
12.0,-34.24743315864713,-62.91572297807572,-22.81850681882686,-36.374651665651825
13.0,-21.725863027815507,-40.48942889555318,-16.706948844538378,-26.422630112689266
14.0,-28.116396789769034,-51.36499068326807,-20.37556363560249,-32.79020508867653
15.0,-26.569242957615742,-48.86791254924451,-18.158573512106244,-31.656061670193395
16.0,-24.336311111508614,-45.08011124071443,-17.34864371407889,-28.403859321502594
17.0,-37.82925227847773,-67.82007259963311,-24.324916144322923,-38.55348203022086
18.0,-20.85583741414278,-38.473629061429,-16.39232242839714,-24.277621476570246
19.0,-23.788567433185303,-43.74612060395752,-17.238750809397903,-28.0061773788256
20.0,-23.351239309578375,-43.065065997562115,-16.932298745493544,-27.201156012018465
21.0,-26.98283664043644,-48.75640822617032,-19.017621639220433,-30.952676068298032
22.0,-26.62561695305412,-49.03866877064204,-18.954881120526636,-31.121627708470427
23.0,-23.396371954580687,-43.301582511325066,-16.31595466838004,-26.56108111203666
24.0,-22.638418911642432,-41.48067395865151,-15.2797143505093,-26.256793136502928
25.0,-34.73127191030651,-63.68675553337479,-22.906559953629312,-37.4203425335272
26.0,-28.19475217496005,-51.87560738645814,-19.933962052729136,-32.444476006018036
27.0,-24.263436306240987,-43.50627708679852,-16.361287106146015,-27.84463073672054
28.0,-23.368695241301566,-44.29626357621197,-17.42473589738911,-27.36306972459279
29.0,-17.37417947688057,-34.036734906924394,-15.947114445780379,-23.88760926109657
30.0,-24.859428467104138,-45.709684999267026,-18.458822633226,-29.28802224189624
