n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-24.17923304227675,-44.19541485521445,-19.080294931960417,-27.680017506974085
2.0,-19.66647733150188,-36.444118291773115,-14.89265886158002,-22.524565985824047
3.0,-25.481366894876054,-46.886666407790486,-19.416238924291786,-27.83081166905675
4.0,-26.80649463421333,-50.30800637017208,-18.606348456751398,-30.00138070086291
5.0,-29.541993718749147,-54.8037181715186,-19.29056514305302,-32.56150438278368
6.0,-21.197839096750684,-39.112967122722026,-16.033884177664266,-24.260396556990273
7.0,-30.366313624880465,-55.886237996173996,-21.06661753559652,-34.1869616200916
8.0,-30.96973556055636,-55.84190282148151,-21.13998140966013,-32.89260707606128
9.0,-31.272138678887252,-57.93032930635515,-21.006767618858536,-34.67636541818254
10.0,-24.39502211110679,-44.74724887459699,-18.777001679676317,-27.35935326431359
11.0,-27.803989358971272,-50.90572170672108,-19.356480044977786,-31.01543304368504
12.0,-34.56427463641698,-63.50456811589629,-22.671024751681333,-36.05920235247854
13.0,-21.673690455384055,-40.521875406763805,-16.57334992971228,-25.972604794791728
14.0,-27.98619919211594,-51.609809277089056,-19.96314257841273,-31.638221143209154
15.0,-26.51435326800622,-49.165266124953746,-18.053816882469086,-31.286712048866235
16.0,-24.13657442495115,-45.04028016096493,-17.091359415210874,-27.90863335967245
17.0,-38.41628144384153,-68.74026137198412,-24.443428205684583,-38.34223687665437
18.0,-20.5849403092117,-38.2133720893428,-16.327782249507337,-24.265741335384327
19.0,-23.515494821456073,-43.45760378286344,-16.83654895785373,-27.00084804743541
20.0,-23.319068153742023,-43.36434842657235,-16.86622948865911,-26.68379805228544
21.0,-26.961235770636303,-49.391564544474306,-18.833544693301707,-30.20467198293172
22.0,-26.4502834609153,-49.07782518503183,-18.720278124605713,-30.493733847934433
23.0,-23.168509188706388,-43.18897999383118,-16.110982465573628,-26.39608273925814
24.0,-22.491998811870985,-41.66267864092025,-15.207384002355878,-26.200507697182424
25.0,-35.056438289285424,-64.56341389230263,-22.806696461133253,-37.273465243040334
26.0,-28.104635178123267,-52.21743972796786,-19.711083819969435,-31.872601795398523
27.0,-24.424055016813572,-44.22740244377195,-16.519182695135086,-28.04711753538951
28.0,-23.137099591988694,-44.140252648421956,-17.434342291541768,-27.589027703109892
29.0,-16.79076726438467,-33.08221620425866,-15.625912395267518,-23.435903623333154
30.0,-24.48353565157101,-45.04898530602211,-18.0449762737193,-27.548259365021565
31.0,-22.06097046425133,-42.161685077771025,-16.4944528603319,-26.47934358809832
32.0,-29.91247814277518,-54.02956743438753,-21.366566133349636,-33.051911783733914
33.0,-17.329134856546972,-32.02009432444447,-13.815639534710956,-20.954731352346705
34.0,-26.363083042546588,-49.23689729006398,-18.390359790209832,-30.553370003207306
35.0,-23.07800116929092,-42.85314170017598,-16.523309997475156,-26.8160687897089
36.0,-26.44948392467617,-48.28942546723518,-18.436589683903172,-28.097318354977666
37.0,-20.51743004383872,-37.89033817853655,-14.137009467659894,-23.631175381103482
38.0,-20.524916361549234,-38.12597521982591,-15.079176646842246,-24.225980397787666
39.0,-29.520157557317646,-54.168733437346624,-20.699802212313525,-31.784935294348827
40.0,-22.60154531031123,-41.50029939459954,-17.651900354095208,-26.029117498053076
41.0,-32.74138512058735,-58.81831363249806,-21.235587975461662,-33.55800116431031
42.0,-29.834322611392004,-54.304521702017325,-22.434368652882174,-33.88588942951277
43.0,-18.602886215090038,-35.60173172771884,-14.92483541524039,-23.1276582261954
44.0,-37.35221811923473,-67.6337241330373,-24.184953493856376,-38.019741782636544
45.0,-26.41219761209014,-47.61087673047377,-17.86255827008099,-31.37016808800909
46.0,-25.02076610268474,-46.3390614852534,-16.56223649593275,-28.68286539303802
47.0,-33.734383167571444,-61.777836207187306,-21.479566451534453,-35.49548015628802
48.0,-30.868790423489468,-55.45654829746343,-20.47752708863679,-32.41094837081141
49.0,-20.008780849271133,-37.00586469068707,-14.59458318072697,-23.009997795419252
50.0,-31.97663785038307,-57.057351629221436,-20.877049998043553,-35.67983253219942
51.0,-25.157666004936665,-46.50922946680853,-17.99404643431903,-28.301253177444796
52.0,-35.09740789667158,-64.46232911390693,-23.061298544282856,-36.80233434826967
53.0,-24.289248530850305,-44.801755669387965,-16.306917950241576,-27.97421252575097
54.0,-29.602943041825178,-52.52835435938742,-19.569657432965773,-33.22541524095229
55.0,-27.840938294860173,-50.778497725855345,-18.545468175185682,-30.677057253956278
56.0,-23.65862679474912,-43.96433950314356,-16.452921443046403,-28.570116720557138
57.0,-20.517289951948214,-38.334771884414344,-15.341920508340088,-24.44283927747754
58.0,-21.01266534502108,-38.99391152010334,-16.34872131374841,-24.62833113712982
59.0,-23.923537371935687,-44.78186027026405,-16.92312369855283,-27.84194705895391
60.0,-28.394858969196214,-53.15133392044914,-18.92408304063981,-31.929427566750427
61.0,-29.396613334484705,-53.06783022106502,-19.24526981996922,-32.75509910563752
62.0,-34.10185962329961,-62.18871742126094,-23.093881606268667,-37.10459902424881
63.0,-27.277065423536577,-48.84313061493296,-18.252508788621157,-30.982948453737933
64.0,-20.21047161113711,-39.151940492883085,-19.089214997957413,-27.759705614936827
65.0,-27.134277779825545,-50.126829267633326,-18.26160615747593,-32.042978490882255
66.0,-26.47034958230643,-48.38824988645617,-17.513504809333313,-29.682901757047986
67.0,-37.3034607364206,-67.52200579255094,-23.72728228271623,-40.44975777128535
68.0,-15.984754066506206,-30.894257238342135,-14.90843065390261,-22.543345470835227
69.0,-18.110936383554716,-33.773917581336704,-14.068891628531318,-21.7450282516984
70.0,-20.849530908145937,-39.17185751512693,-16.05213938050957,-24.871234407337152
71.0,-22.692933608694613,-42.158337311406626,-16.159115092792213,-25.307824010282125
72.0,-28.54811522601571,-51.96628111741877,-21.281587286418787,-31.207211359020988
73.0,-16.06755284976167,-31.556394755441325,-17.418407286274018,-24.990722202494368
74.0,-21.230598654146345,-41.191417431049416,-17.08205905541316,-26.314696798725144
75.0,-27.361328965152268,-50.30208349240552,-17.947417138197434,-30.096989773663132
76.0,-23.36911812130412,-43.17148619591192,-15.80604534500895,-26.293498393017764
77.0,-21.47959626533691,-39.5130774907999,-14.902467063308654,-24.30972709386583
78.0,-20.302390781723084,-37.923376440417194,-16.493372791402432,-24.604270805602447
79.0,-37.665452546307385,-67.62785378686885,-23.694317324384762,-39.597489371113554
80.0,-23.927546514598735,-44.4315538980506,-16.92783856175046,-28.24495524527473
81.0,-22.421037186121307,-41.3590562369769,-15.744147968522824,-26.418280725184047
82.0,-34.114539575394716,-61.07372752195516,-21.942717229303852,-35.05865025633916
83.0,-31.810091898344204,-58.89049256760258,-20.545699317891437,-35.579966408683276
84.0,-25.157247768852674,-46.61299071243555,-16.772298720162198,-28.819828608207665
85.0,-21.651678245070325,-39.53383275022318,-15.507749498350693,-24.685284498034846
86.0,-38.0075265588881,-68.41660498842992,-23.97210493457328,-38.33555071249099
87.0,-25.904777466327296,-48.23628634286615,-20.76268096404203,-30.043323419919822
