Catchment,AI_hg,EI,w_hg
Defreggental,0.6625159773756735,0.29553893596556047,1.4179718887836508
Gailtal,0.0,0.0,NaN
Feistritz,0.7934131205513506,0.5590073790244425,2.224728763103485
Paltental,0.34197870827954807,0.23233545092420593,1.5953171654163272
Pitztal,0.5363925820137694,0.4097849471730406,2.056330648348416
Silbertal,0.37283692583600564,0.2693952661473722,1.715813191337315
