Catchment,AI_hg,EI,w_hg
Defreggental,0.5836562761635145,0.2840489664872883,1.443326014786681
Gailtal,0.0,0.0,NaN
Feistritz,0.84069050407313,0.578155398459453,2.224728763103485
Paltental,0.49773869862353753,0.29055663683925226,1.5504504131763719
Pitztal,0.5006516990405551,0.38990842199431874,2.056330648348416
Silbertal,0.41199604788143096,0.28998528841942073,1.715813191337315
