Catchment,AI_hg,AI_tw,EI_hg,EI_tw,w_hg,w_tw
Defreggental,0.5836562761635145,0.4402171288981808,0.2840489664872883,0.3055849688997059,1.443326014786681,1.7233232871324324
Gailtal,0.0,0.3630859100483371,0.0,0.28089685026453015,NaN,1.8343927626868126
Feistritz,0.84069050407313,0.6821202893620957,0.578155398459453,0.5875854915312724,2.224728763103485,3.0255748021495905
Paltental,0.49773869862353753,0.4023955586107164,0.29055663683925226,0.30617355889696896,1.5504504131763719,1.851284388418266
Pitztal,0.5006516990405551,0.38896257683486746,0.38990842199431874,0.382286111562232,2.056330648348416,3.863371269589289
Silbertal,0.41199604788143096,0.324284894764818,0.28998528841942073,0.29869473133558166,1.715813191337315,2.4448182066799133
