Catchment,AI_hg,EI,w_hg
Defreggental,0.7076083782834133,0.3070216608865104,1.4179718887836508
Gailtal,0.0,0.0,NaN
Feistritz,0.7934131205513506,0.5590073790244425,2.224728763103485
Paltental,0.39310556956970955,0.25716911386737684,1.5953171654163272
Pitztal,0.6051870076891658,0.4455454369250491,2.056330648348416
Silbertal,0.3925539798648883,0.27990065959556754,1.715813191337315
