Catchment,AI_tw,EI,w_tw
Defreggental,0.5225894612160505,0.3316739173403105,1.6689052653871779
Gailtal,0.33319968297301517,0.2614744699187803,1.8241643257229865
Feistritz,0.6341654732925763,0.557031679328513,3.0255748021495905
Paltental,0.34416276061625284,0.283125608937135,1.962401446491349
Pitztal,0.4215598745774204,0.41247989598683077,3.863371269589289
Silbertal,0.30426215234613996,0.2823071996284583,2.4448182066799133
